geonlp_id,entry_id,body,suffix,fullname,body_kana,suffix_kana,ne_class,hypernym,address,tel,longitude,latitude,code,address_level
"g0qpPO","03365","沢内","村/","沢内村","サワウチ","ムラ/","市区町村/村","岩手県/和賀郡","和賀郡沢内村大字太田第２地割８１番地１","0197-85-2111","140.76669","39.45977","lasdec:033651/jisx0402:03365","3"
"XWpixR","03366","西和賀","町/","西和賀町","ニシワガ","マチ/","市区町村/町","岩手県/和賀郡","和賀郡西和賀町川尻４０地割４０番地７１","0197-82-2111","140.76921","39.32122","lasdec:033669/jisx0402:03366","3"
"FSobfU","03380","胆沢","郡/","胆沢郡","イサワ","グン/","行政地域/郡","岩手県","岩手県胆沢郡",,"141.04788","39.15796","lasdec:033804/jisx0402:03380","2"
"nOn3XX","03381","金ケ崎","町/","金ケ崎町","カネガサキ","チョウ/","市区町村/町","岩手県/胆沢郡","胆沢郡金ケ崎町西根南町２２−１","0197-42-2111","141.11766","39.19454","lasdec:033812/jisx0402:03381","3"
"5KlWG0","03382","前沢","町/","前沢町","マエサワ","チョウ/","市区町村/町","岩手県/胆沢郡","胆沢郡前沢町字七日町裏７１番地","0197-56-2111","141.12508","39.05149","lasdec:033821/jisx0402:03382","3"
"NGkPo3","03383","胆沢","町/","胆沢町","イサワ","チョウ/","市区町村/町","岩手県/胆沢郡","胆沢郡胆沢町南都田字加賀谷地２７０番地","0197-46-2111","141.08899","39.12223","lasdec:033839/jisx0402:03383","3"
"vCjI66","03384","衣川","村/","衣川村","コロモガワ","ムラ/","市区町村/村","岩手県/胆沢郡","胆沢郡衣川村大字上衣川字古戸４２０番地","0197-52-3111","141.06937","39.04336","lasdec:033847/jisx0402:03384","3"
"dyiAO9","03400","西磐井","郡/","西磐井郡","ニシイワイ","グン/","行政地域/郡","岩手県","岩手県西磐井郡",,"141.16376","38.99305","lasdec:034002/jisx0402:03400","2"
"Vuhtwc","03401","花泉","町/","花泉町","ハナイズミ","マチ/","市区町村/町","岩手県/西磐井郡","西磐井郡花泉町涌津字一の町２９番地","0191-82-2211","141.19856","38.80608","lasdec:034011/jisx0402:03401","3"
"Dqgmef","03402","平泉","町/","平泉町","ヒライズミ","チョウ/","市区町村/町","岩手県/西磐井郡","西磐井郡平泉町平泉字志羅山４５−２","0191-46-2111","141.1144","38.98553","lasdec:034029/jisx0402:03402","3"
"lmfeWi","03420","東磐井","郡/","東磐井郡","ヒガシイワイ","グン/","行政地域/郡","岩手県","岩手県東磐井郡",,"141.27554","38.82016","lasdec:034207/jisx0402:03420","2"
"3ie7El","03421","大東","町/","大東町","ダイトウ","チョウ/","市区町村/町","岩手県/東磐井郡","東磐井郡大東町大原字川内４０番地","0191-72-2111","141.39938","39.01891","lasdec:034215/jisx0402:03421","3"
"Led0mo","03422","藤沢","町/","藤沢町","フジサワ","チョウ/","市区町村/町","岩手県/東磐井郡","東磐井郡藤沢町藤沢字町裏１０５","0191-63-2111","141.34885","38.85892","lasdec:034223/jisx0402:03422","3"
"tabT4r","03423","千厩","町/","千厩町","センマヤ","チョウ/","市区町村/町","岩手県/東磐井郡","東磐井郡千厩町千厩字北方１７４番地","0191-53-2111","141.33249","38.92176","lasdec:034231/jisx0402:03423","3"
"b6aLMu","03424","東山","町/","東山町","ヒガシヤマ","チョウ/","市区町村/町","岩手県/東磐井郡","東磐井郡東山町長坂字西本町１０５番地の１","0191-47-2111","141.25388","39.00018","lasdec:034240/jisx0402:03424","3"
"T29Eux","03425","室根","村/","室根村","ムロネ","ムラ/","市区町村/村","岩手県/東磐井郡","東磐井郡室根村折壁字八幡沖３４５番地","0191-64-2111","141.44255","38.93523","lasdec:034258/jisx0402:03425","3"
"AY8xcA","03426","川崎","村/","川崎村","カワサキ","ムラ/","市区町村/村","岩手県/東磐井郡","東磐井郡川崎村薄衣字諏訪前１３７番地","0191-43-2111","141.26665","38.8988","lasdec:034266/jisx0402:03426","3"
"iU7pUD","03440","気仙","郡/","気仙郡","ケセン","グン/","行政地域/郡","岩手県","岩手県気仙郡",,"141.51695","39.19113","lasdec:034401/jisx0402:03440","2"
"0Q6iCG","03441","住田","町/","住田町","スミタ","チョウ/","市区町村/町","岩手県/気仙郡","気仙郡住田町世田米字川向９６−１","0192-46-2111","141.57481","39.14289","lasdec:034410/jisx0402:03441","3"
"IM5bkJ","03442","三陸","町/","三陸町","サンリク","チョウ/","市区町村/町","岩手県/気仙郡","岩手県気仙郡三陸町",,,,"lasdec:034428/jisx0402:03442","3"
"qI442M","03460","上閉伊","郡/","上閉伊郡","カミヘイ","グン/","行政地域/郡","岩手県","岩手県上閉伊郡",,"141.91307","39.36058","lasdec:034606/jisx0402:03460","2"
"8E2WKP","03461","大槌","町/","大槌町","オオツチ","チョウ/","市区町村/町","岩手県/上閉伊郡","上閉伊郡大槌町新町１−１","0193-42-2111","141.90634","39.36065","lasdec:034614/jisx0402:03461","3"
"QA1PsS","03462","宮守","村/","宮守村","ミヤモリ","ムラ/","市区町村/村","岩手県/上閉伊郡","上閉伊郡宮守村字下宮守第２９地割７７番地","0198-67-2111","141.34494","39.35822","lasdec:034622/jisx0402:03462","3"
"yw0IaV","03480","下閉伊","郡/","下閉伊郡","シモヘイ","グン/","行政地域/郡","岩手県","岩手県下閉伊郡",,"141.95468","39.46132","lasdec:034801/jisx0402:03480","2"
"grZASY","03481","田老","町/","田老町","タロウ","チョウ/","市区町村/町","岩手県/下閉伊郡","下閉伊郡字館が森１２９番地２","0193-87-2111","141.95468","39.46132","lasdec:034819/jisx0402:03481","3"
"YnYtB1","03482","山田","町/","山田町","ヤマダ","マチ/","市区町村/町","岩手県/下閉伊郡","下閉伊郡山田町八幡町３−２０","0193-82-3111","141.9494","39.46746","lasdec:034827/jisx0402:03482","3"
"GjXmj4","03483","岩泉","町/","岩泉町","イワイズミ","チョウ/","市区町村/町","岩手県/下閉伊郡","下閉伊郡岩泉町岩泉字惣畑５９−５","0194-22-2111","141.79904","39.84372","lasdec:034835/jisx0402:03483","3"
"ofWf17","03484","田野畑","村/","田野畑村","タノハタ","ムラ/","市区町村/村","岩手県/下閉伊郡","下閉伊郡田野畑村田野畑１４３−１","0194-34-2111","141.88477","39.93229","lasdec:034843/jisx0402:03484","3"
"6bV7Ja","03485","普代","村/","普代村","フダイ","ムラ/","市区町村/村","岩手県/下閉伊郡","下閉伊郡普代村第９地割字銅屋１３−２","0194-35-2111","141.84302","39.99388","lasdec:034851/jisx0402:03485","3"
"O7U0rd","03486","新里","村/","新里村","ニイサト","ムラ/","市区町村/村","岩手県/下閉伊郡","下閉伊郡新里村大字茂市第２地割１１２番地１","0193-72-2111",,,"lasdec:034860/jisx0402:03486","3"
"w3ST9g","03487","川井","村/","川井村","カワイ","ムラ/","市区町村/村","岩手県/下閉伊郡","下閉伊郡川井村大字川井第２地割１８６番地１","0193-76-2111","141.67679","39.6041","lasdec:034878/jisx0402:03487","3"
"dZRLRj","03500","九戸","郡/","九戸郡","クノヘ","グン/","行政地域/郡","岩手県","岩手県九戸郡",,"141.46591","40.24744","lasdec:035009/jisx0402:03500","2"
"VVQEzm","03501","軽米","町/","軽米町","カルマイ","マチ/","市区町村/町","岩手県/九戸郡","九戸郡軽米町大字軽米１０−８５","0195-46-2111","141.46843","40.31349","lasdec:035017/jisx0402:03501","3"
"DRPxhp","03502","種市","町/","種市町","タネイチ","マチ/","市区町村/町","岩手県/九戸郡","九戸郡種市町第２３地割２７番地","0194-65-2111",,,"lasdec:035025/jisx0402:03502","3"
"lNOpZs","03503","野田","村/","野田村","ノダ","ムラ/","市区町村/村","岩手県/九戸郡","九戸郡野田村大字野田第２０地割１４","0194-78-2111","141.81752","40.11018","lasdec:035033/jisx0402:03503","3"
"3JNiHv","03504","山形","村/","山形村","ヤマガタ","ムラ/","市区町村/村","岩手県/九戸郡","九戸郡山形村大字川井第８地割３０番地","0194-72-2111","141.56645","40.14603","lasdec:035041/jisx0402:03504","3"
"LFMbpy","03505","大野","村/","大野村","オオノ","ムラ/","市区町村/村","岩手県/九戸郡","九戸郡大野村大字大野第８地割４７番地２","0194-77-2111","141.64812","40.28673","lasdec:035050/jisx0402:03505","3"
"tBL47B","03506","九戸","村/","九戸村","クノヘ","ムラ/","市区町村/村","岩手県/九戸郡","九戸郡九戸村大字伊保内１０−１１−６","0195-42-2111","141.43852","40.19252","lasdec:035068/jisx0402:03506","3"
"bxJWPE","03507","洋野","町/","洋野町","ヒロノ","チョウ/","市区町村/町","岩手県/九戸郡","九戸郡洋野町種市２３−２７","0194-65-2111","141.6757","40.3768","lasdec:035076/jisx0402:03507","3"
"TtIPxH","03520","二戸","郡/","二戸郡","ニノヘ","グン/","行政地域/郡","岩手県","岩手県二戸郡",,"141.2916","40.2262","lasdec:035203/jisx0402:03520","2"
"BpHIfK","03521","浄法寺","町/","浄法寺町","ジョウボウジ","マチ/","市区町村/町","岩手県/二戸郡","二戸郡浄法寺町大字浄法寺字下前田４２番地","0195-38-2211",,,"lasdec:035211/jisx0402:03521","3"
"jlGAXN","03522","福岡","町/","福岡町","フクオカ","マチ/","市区町村/町","岩手県/二戸郡","岩手県二戸郡福岡町",,,,"lasdec:035220/jisx0402:03522","3"
"1hFtFQ","03523","安代","町/","安代町","アシロ","チョウ/","市区町村/町","岩手県/二戸郡","二戸郡安代町字叺田７０番地","0195-72-2111","141.05809","40.09984","lasdec:035238/jisx0402:03523","3"
"JdEmnT","03524","一戸","町/","一戸町","イチノヘ","マチ/","市区町村/町","岩手県/二戸郡","二戸郡一戸町高善寺字大川鉢２４−９","0195-33-2111","141.29247","40.21244","lasdec:035246/jisx0402:03524","3"
"r9Df5W","03525","金田一","村/","金田一村","キンダイチ","ムラ/","市区町村/村","岩手県/二戸郡","岩手県二戸郡金田一村",,,,"lasdec:035254/jisx0402:03525","3"
"95C7NZ","04100","仙台","市/","仙台市","センダイ","シ/","市区町村/政令市","宮城県","仙台市青葉区国分町３−７−１","022-261-1111","140.86954","38.26794","lasdec:041009/jisx0402:04100","3"
"R1B0w2","04101","青葉","区/","青葉区","アオバ","ク/","市区町村/区","宮城県/仙台市","仙台市青葉区上杉１−５−１","022-225-7211","140.87027","38.26941","lasdec:041017/jisx0402:04101","4"
"yXzTe5","04102","宮城野","区/","宮城野区","ミヤギノ","ク/","市区町村/区","宮城県/仙台市","仙台市宮城野区五輪２−１２−３５","022-291-2111","140.91064","38.26632","lasdec:041025/jisx0402:04102","4"
"gTyLW8","04103","若林","区/","若林区","ワカバヤシ","ク/","市区町村/区","宮城県/仙台市","仙台市若林区保春院前丁３−１","022-282-1111","140.90056","38.24448","lasdec:041033/jisx0402:04103","4"
"YPxEEb","04104","太白","区/","太白区","タイハク","ク/","市区町村/区","宮城県/仙台市","仙台市太白区長町南３−１−１５","022-247-1111","140.87727","38.22407","lasdec:041041/jisx0402:04104","4"
"GLwxme","04105","泉","区/","泉区","イズミ","ク/","市区町村/区","宮城県/仙台市","仙台市泉区泉中央２−１−１","022-372-3111","140.88159","38.32632","lasdec:041050/jisx0402:04105","4"
"oHvq4h","04202","石巻","市/","石巻市","イシノマキ","シ/","市区町村/市","宮城県","石巻市穀町１４−１","0225-95-1111","141.30298","38.43376","lasdec:042021/jisx0402:04202","3"
"6DuiMk","04203","塩竈","市/","塩竈市","シオガマ","シ/","市区町村/市","宮城県","塩竈市旭町１−１","022-364-1111","141.02248","38.31428","lasdec:042030/jisx0402:04203","3"
"Oztbun","04204","古川","市/","古川市","フルカワ","シ/","市区町村/市","宮城県","古川市七日町１番１号","0229-23-2111","140.95576","38.57668","lasdec:042048/jisx0402:04204","3"
"wvs4cq","04205","気仙沼","市/","気仙沼市","ケセンヌマ","シ/","市区町村/市","宮城県","気仙沼市八日町１−１−１","0226-22-6600","141.57069","38.90794","lasdec:042056/jisx0402:04205","3"
"erqWUt","04206","白石","市/","白石市","シロイシ","シ/","市区町村/市","宮城県","白石市大手町１−１","0224-22-1331","140.62022","38.00257","lasdec:042064/jisx0402:04206","3"
"WnpPCw","04207","名取","市/","名取市","ナトリ","シ/","市区町村/市","宮城県","名取市増田字柳田８０","022-384-2111","140.89146","38.17144","lasdec:042072/jisx0402:04207","3"
"EjoIkz","04208","角田","市/","角田市","カクダ","シ/","市区町村/市","宮城県","角田市角田字大坊４１","0224-63-2111","140.76689","37.97899","lasdec:042081/jisx0402:04208","3"
"mfnB2C","04209","多賀城","市/","多賀城市","タガジョウ","シ/","市区町村/市","宮城県","多賀城市中央２−１−１","022-368-1141","141.00453","38.29386","lasdec:042099/jisx0402:04209","3"
"4bmtKF","04210","泉","市/","泉市","イズミ","シ/","市区町村/市","宮城県","宮城県泉市",,,,"lasdec:042102/jisx0402:04210","3"
"M7lmsI","04211","岩沼","市/","岩沼市","イワヌマ","シ/","市区町村/市","宮城県","岩沼市桜１−６−２０","0223-22-1111","140.87064","38.105","lasdec:042111/jisx0402:04211","3"
"u3kfaL","04212","登米","市/","登米市","トメ","シ/","市区町村/市","宮城県","登米市迫町佐沼字中江２−６−１","0220-22-2111","141.18758","38.69204","lasdec:042129/jisx0402:04212","3"
"bZj7SO","04213","栗原","市/","栗原市","クリハラ","シ/","市区町村/市","宮城県","栗原市築館薬師１−７−１","0228-22-1122","141.02214","38.73016","lasdec:042137/jisx0402:04213","3"
"TVi0AR","04214","東松島","市/","東松島市","ヒガシマツシマ","シ/","市区町村/市","宮城県","東松島市矢本字上河戸３６−１","0225-82-1111","141.21068","38.42508","lasdec:042145/jisx0402:04214","3"
"BRgTiU","04215","大崎","市/","大崎市","オオサキ","シ/","市区町村/市","宮城県","大崎市古川七日町１−１","0229-23-2111","140.95576","38.57668","lasdec:042153/jisx0402:04215","3"
"jNfM0X","04300","刈田","郡/","刈田郡","カッタ","グン/","行政地域/郡","宮城県","宮城県刈田郡",,"140.57973","38.12307","lasdec:043001/jisx0402:04300","2"
"1JeEJ0","04301","蔵王","町/","蔵王町","ザオウ","マチ/","市区町村/町","宮城県/刈田郡","刈田郡蔵王町大字円田字西浦北１０","0224-33-2211","140.65881","38.098","lasdec:043010/jisx0402:04301","3"
"JFdxr3","04302","七ケ宿","町/","七ケ宿町","シチカシュク","マチ/","市区町村/町","宮城県/刈田郡","刈田郡七ケ宿町字関１２６","0224-37-2111","140.44241","37.994","lasdec:043028/jisx0402:04302","3"
"rBcq96","04320","柴田","郡/","柴田郡","シバタ","グン/","行政地域/郡","宮城県","宮城県柴田郡",,"140.72144","38.04499","lasdec:043206/jisx0402:04320","2"
"9xbiR9","04321","大河原","町/","大河原町","オオガワラ","マチ/","市区町村/町","宮城県/柴田郡","柴田郡大河原町字新南１９","0224-53-2111","140.73073","38.04922","lasdec:043214/jisx0402:04321","3"
"Rtabzc","04322","村田","町/","村田町","ムラタ","マチ/","市区町村/町","宮城県/柴田郡","柴田郡村田町大字村田字迫６","0224-83-2111","140.72124","38.11993","lasdec:043222/jisx0402:04322","3"
