geonlp_id,entry_id,body,body_kana,ne_class,latitude,longitude,hypernym,標高,三角点名称,備考
"9QLpzu","1049","熊ヶ城","クマガシロ","山地","33.68722","130.54917","福岡県/筑紫山地","584","熊ケ城","'犬鳴山'の別名"
"RMKihx","1050","馬見山","ウマミヤマ","山地","33.48639","130.76778","福岡県/筑紫山地","978","馬見山","　"
"zIJaZA","1051","古祖母山","フルソボサン","山地","32.80278","131.36444","大分県宮崎県/九州山地","1633","古祖母山","　"
"hEI3HD","1052","三郡山","サングンザン","山地","33.55556","130.58389","福岡県/筑紫山地","936","三郡山","　"
"ZAGWpG","1053","祖母山","ソボサン","山地","32.82806","131.34694","大分県宮崎県/九州山地","1756","祖母山","　"
"HwFP7J","1054","行縢山","ムカバキヤマ","山地","32.62583","131.57222","宮崎県/九州山地","830","行騰山","　"
"psEHPM","1055","阿蘇山","アソサン","山地","32.88361","131.14444","熊本県/阿蘇/くじゅうとその周辺","1433","標高点","　"
"7oDAxP","1056","根子岳","ネコダケ","山地/峰","32.88361","131.14444","熊本県/阿蘇/くじゅうとその周辺/阿蘇山","1433","標高点","'阿蘇山'の峰、'猫岳'の別名"
"PkCtfS","1057","猫岳","ネコダケ","山地/峰","32.88361","131.14444","熊本県/阿蘇/くじゅうとその周辺/阿蘇山","1433","標高点","'阿蘇山'の峰、'根子岳'の別名"
"xgBlXV","1058","酒呑童子山","シュテンドウジヤマ","山地","33.09694","130.90833","大分県/阿蘇/くじゅうとその周辺","1181","兵戸山","　"
"fcAeFY","1059","鷹取山","タカトリヤマ","山地","33.30306","130.72278","福岡県/阿蘇/くじゅうとその周辺","802","耳納山","　"
"X8z7o1","1060","釈迦岳","シャカダケ","山地","33.18750","130.88917","大分県/阿蘇/くじゅうとその周辺","1231","標高点","　"
"F4y064","1061","国見山","クニミヤマ","山地","33.10556","130.81750","熊本県/阿蘇/くじゅうとその周辺","1018","国見山","　"
"n0wSO7","1062","御岳","ミタケ","山地","34.57194","129.38167","長崎県/対馬","479","標高点","　"
"4WvLwa","1063","雄岳","オダケ","山地/峰","34.57194","129.38167","長崎県/対馬/御岳","479","標高点","'御岳'の峰"
"MSuEed","1064","基山","キザン","山地","33.44278","130.51028","佐賀県/筑紫山地","404","防住山","　"
"uOtwWg","1065","阿蘇山","アソサン","山地","32.88444","131.10389","熊本県/阿蘇/くじゅうとその周辺","1592","高岳","　"
"cKspEj","1066","烏帽子岳","エボシダケ","山地/峰","32.87361","131.05806","熊本県/阿蘇/くじゅうとその周辺/阿蘇山","1337","西烏帽子岳","'阿蘇山'の峰"
"UGrimm","1067","諸塚山","モロツカヤマ","山地","32.63472","131.28750","宮崎県/九州山地","1342","諸塚山","　"
"CCqb4p","1068","脊振山","セフリサン","山地","33.43639","130.36861","福岡県佐賀県/筑紫山地","1055","脊振山","　"
"kyp3Ms","1069","尾鈴山","オスズヤマ","山地","32.29917","131.42667","宮崎県/九州山地","1405","尾鈴山","　"
"2unWuv","1070","向坂山","ムコウザカヤマ","山地","32.57972","131.10500","熊本県宮崎県/九州山地","1685","向坂","三角点標高改訂　"
"KqmPcy","1071","国見岳","クニミダケ","山地","32.54722","131.01833","熊本県宮崎県/九州山地","1739","国見岳","大国見（おおくるみ）　"
"smlHUB","1072","浮嶽","ウキダケ","山地","33.47000","130.09917","福岡県佐賀県/筑紫山地","805","浮岳","　"
"aikACE","1073","筒ヶ岳","ツツガタケ","山地","32.98472","130.52750","熊本県/阿蘇/くじゅうとその周辺","501","小代山","　"
"SejtkH","1074","白嶽","シラタケ","山地","34.26417","129.24972","長崎県/対馬","518","標高点","　"
"Aaim2K","1075","矢立山","ヤタテヤマ","山地","34.17750","129.22611","長崎県/対馬","649","矢立山","　"
"i6heKN","1076","金峰山","キンボウザン","山地","32.81389","130.63889","熊本県/阿蘇/くじゅうとその周辺","665","金峰山","　"
"02g7sQ","1077","上福根山","カミフクネヤマ","山地","32.47333","130.94694","熊本県/九州山地","1645","上福根","　"
"HYf0aT","1078","天山","テンザン","山地","33.33889","130.14278","佐賀県/筑紫山地","1046","天山","　"
"pUdSSW","1079","石堂山","イシドウヤマ","山地","32.30028","131.16778","宮崎県/九州山地","1547","石堂山","　"
"7QcLAZ","1080","市房山","イチフサヤマ","山地","32.31167","131.10111","熊本県宮崎県/九州山地","1721","市房山","　"
"PMbEj2","1081","有明山","アリアケヤマ","山地","34.20444","129.26500","長崎県/対馬","558","有明山","　"
"xIax15","1082","江代山","エシロヤマ","山地","32.37056","131.07611","熊本県宮崎県/九州山地","1607","都野岳","　"
"fE9pJ8","1083","津野岳","ツノダケ","山地","32.37056","131.07611","熊本県宮崎県/九州山地","1607","都野岳","'江代山'の別名"
"XA8irb","1084","仰烏帽子山","ノケエボシヤマ","山地","32.37139","130.77778","熊本県/九州山地","1302","仰烏帽子","のげぼしやま　"
"Fw7b9e","1085","黒髪山","クロカミザン","山地","33.21389","129.90222","佐賀県/佐賀西部/長崎/島原","516","標高点","　"
"ns63Rh","1086","虚空蔵山","コクゾウザン","山地","33.09056","129.92139","長崎県/佐賀西部/長崎/島原","609","虚空蔵山","　"
"5o4Wzk","1087","多良岳","タラダケ","山地","32.97556","130.09278","佐賀県/佐賀西部/長崎/島原","996","標高点","　"
"Nk3Phn","1088","雲仙岳","ウンゼンダケ","山地","32.76139","130.29889","長崎県/佐賀西部/長崎/島原","1483","標高点","1990年火山活動により形成、1996年平成新山に命名。電子国土基本図更新に伴う標高改訂　"
"vg2HZq","1089","平成新山","ヘイセイシンザン","山地/峰","32.76139","130.29889","長崎県/佐賀西部/長崎/島原/雲仙岳","1483","標高点","'雲仙岳'の峰"
"dc1AHt","1090","国見山","クニミヤマ","山地","33.23694","129.81278","長崎県/佐賀西部/長崎/島原","776","國見岳","　"
"V80tpw","1091","白髪岳","シラガダケ","山地","32.15028","130.94333","熊本県/九州山地","1417","白髪岳","　"
"D3Zm7z","1092","多良岳","タラダケ","山地","32.98750","130.07639","佐賀県長崎県/佐賀西部/長崎/島原","1076","京ノ岳","　"
"kZYePC","1093","経ケ岳","キョウガダケ","山地/峰","32.98750","130.07639","佐賀県長崎県/佐賀西部/長崎/島原/多良岳","1076","京ノ岳","'多良岳'の峰"
"2VX7xF","1094","多良岳","タラダケ","山地","32.95806","130.07667","長崎県/佐賀西部/長崎/島原","1057","仏ノ辻","　"
"KRW0fI","1095","五家原岳","ゴカハラダケ","山地/峰","32.95806","130.07667","長崎県/佐賀西部/長崎/島原/多良岳","1057","仏ノ辻","'多良岳'の峰"
"sNUSXL","1096","鰐塚山","ワニツカヤマ","山地","31.76889","131.26944","宮崎県/九州南部","1118","鰐ノ塚","　"
"aJTLFO","1097","霧島山","キリシマヤマ","山地","31.88639","130.91889","宮崎県/九州南部","1573","高千穂峰","Ｈ18三角点標高改訂　"
"SFSEnR","1098","高千穂峰","タカチホノミネ","山地/峰","31.88639","130.91889","宮崎県/九州南部/霧島山","1573","高千穂峰","'霧島山'の峰"
"ABRx5U","1099","国見山","クニミヤマ","山地","32.18778","130.61417","熊本県/九州山地","969","国見山","　"
"ixQpNX","1100","倉岳","クラダケ","山地","32.42778","130.32694","熊本県/天草諸島","682","倉ケ嶽","　"
"0tPiw0","1101","霧島山","キリシマヤマ","山地","31.93417","130.86167","宮崎県鹿児島県/九州南部","1700","西霧島山","　"
"IpObe3","1102","新燃岳","シンモエダケ","山地/峰","31.90944","130.88639","宮崎県鹿児島県/九州南部/霧島山","1421","新燃","'霧島山'の峰"
"qlN3W6","1103","長浦岳","ナガウラダケ","山地","32.91361","129.74472","長崎県/佐賀西部/長崎/島原","561","長浦村","　"
"8hLWE9","1104","矢筈岳","ヤハズダケ","山地","32.12278","130.40056","熊本県鹿児島県/九州山地","687","矢筈岳","　"
"QdKPmc","1105","八郎岳","ハチロウダケ","山地","32.67028","129.85639","長崎県/佐賀西部/長崎/島原","590","八郎岳","　"
"y9JI4f","1106","角山","カドヤマ","山地","32.39944","130.09389","熊本県/天草諸島","526","角岳","　"
"g5IAMi","1107","紫尾山","シビサン","山地","31.98083","130.36750","鹿児島県/九州山地","1067","標高点","　"
"Y1Htul","1108","上宮山","ジョウグサン","山地","31.98083","130.36750","鹿児島県/九州山地","1067","標高点","'紫尾山'の別名"
"FXGmco","1109","高隈山","タカクマヤマ","山地","31.48611","130.81861","鹿児島県/九州南部","1236","大箆柄","　"
"nTFeUr","1110","御岳","オンタケ","山地/峰","31.46028","130.82056","鹿児島県/九州南部/高隈山","1182","高隈山","'高隈山'の峰"
"5PE7Cu","1111","甫与志岳","ホヨシダケ","山地","31.26417","130.99000","鹿児島県/九州南部","967","甫与志岳","　"
"NLD0kx","1112","御岳","オンタケ","山地","31.59250","130.65667","鹿児島県/九州南部/桜島","1117","標高点","　"
"vHBT2A","1113","北岳","キタダケ","山地","31.59250","130.65667","鹿児島県/九州南部/桜島","1117","標高点","'御岳'の別名"
"dDALKD","1114","八重山","ヤエヤマ","山地","31.73444","130.44833","鹿児島県/九州南部","677","八重山","　"
"VzzEsG","1115","稲尾岳","イナオダケ","山地","31.12333","130.88472","鹿児島県/九州南部","930","標高点","　"
"DvyxaJ","1116","冠岳","カンムリダケ","山地","31.74861","130.33111","鹿児島県/九州南部","516","西岳","　"
"lrxpSM","1117","西岳","ニシダケ","山地","31.74861","130.33111","鹿児島県/九州南部","516","西岳","'冠岳'の別名"
"3nwiAP","1118","山王山","サンノウザン","山地","32.93333","129.05306","長崎県/五島列島","439","三王山","　"
"LjvbiS","1119","雄嶽","オダケ","山地","32.93333","129.05306","長崎県/五島列島","439","三王山","'山王山'の別名"
"tfu40V","1120","熊ヶ岳","クマガタケ","山地","31.45528","130.46389","鹿児島県/九州南部","590","清水","　"
"bbsWIY","1121","金峯山","キンポウザン","山地","31.46778","130.38306","鹿児島県/九州南部","636","金峰山","　"
"T7rPr1","1122","天女ヶ倉","アマメガクラ","山地","30.74361","131.05333","鹿児島県/大隅諸島/種子島","238","鼻指","　"
"B3qI94","1123","開聞岳","カイモンダケ","山地","31.18000","130.52833","鹿児島県/九州南部","924","測定点","　"
"iZpAR7","1124","野間岳","ノマダケ","山地","31.40444","130.15833","鹿児島県/九州南部","591","野間岳","　"
"0Votza","1125","尾岳","オタケ","山地","31.72306","129.73944","鹿児島県/甑島列島","604","下甑島","　"
"IRnmhd","1126","父ヶ岳","テテガタケ","山地","32.69806","128.68111","長崎県/五島列島","460","父ケ岳","　"
"qNmeZg","1127","硫黄岳","イオウダケ","山地","30.79306","130.30528","鹿児島県/大隅諸島/薩摩硫黄島","704","硫黄島","　"
"8Jl7Hj","1128","永田岳","ナガタダケ","山地","30.34278","130.49250","鹿児島県/大隅諸島/屋久島","1886","標高点","　"
"QFk0pm","1129","宮之浦岳","ミヤノウラダケ","山地","30.33611","130.50417","鹿児島県/大隅諸島/屋久島","1936","測定点","　"
"yBiT7p","1130","モッチョム岳","モッチョムダケ","山地","30.25667","130.56417","鹿児島県/大隅諸島/屋久島","940","標高点","本冨岳（もっちょむだけ）　"
"gxhLPs","1131","櫓岳","ヤグラダケ","山地","30.82833","129.93750","鹿児島県/大隅諸島/黒島","622","黒島","　"
"YtgExv","1132","古岳","フルダケ","山地","30.44333","130.21722","鹿児島県/大隅諸島/口永良部島","657","標高点","　"
"Gpfxfy","1133","前岳","マエダケ","山地","29.96806","129.92556","鹿児島県/吐噶喇列島/口之島","628","口之島","　"
"olepXB","1134","御岳","オンタケ","山地","29.85917","129.85694","鹿児島県/吐噶喇列島/中之島","979","中之島Ⅱ","　"
"6hdiFE","1135","御岳","オタケ","山地","29.90306","129.54167","鹿児島県/吐噶喇列島/臥蛇島","497","臥蛇島","　"
"OdcbnH","1136","御岳","オタケ","山地","29.63833","129.71389","鹿児島県/吐噶喇列島/諏訪之瀬島","796","標高点","Ｈ20地形図更新に伴う標高改訂　"
"w9b45K","1137","御岳","ミタケ","山地","29.46500","129.59472","鹿児島県/吐噶喇列島/悪石島","584","悪石島","　"
"e59WNN","1138","イマキラ岳","イマキラダケ","山地","29.14444","129.20806","鹿児島県/吐噶喇列島/宝島","292","宝島","　"
"W18PvQ","1139","横当島","ヨコアテジマ","山地","28.80083","128.99472","鹿児島県/吐噶喇列島/横当島","495","横当島","25000分の1地形図未記載"
"DX7IdT","1140","湯湾岳","ユワンダケ","山地","28.29611","129.32111","鹿児島県/奄美諸島/奄美大島","694","湯湾岳","　"
"lT6AVW","1141","井之川岳","イノカワダケ","山地","27.77861","128.98306","鹿児島県/奄美諸島/徳之島","645","井之川岳","　"
"3P5tDZ","1142","大山","オオヤマ","山地","27.36917","128.56667","鹿児島県/奄美諸島/沖永良部島","240","沖永良部島","　"
"LL4mm2","1143","与那覇岳","ヨナハダケ","山地","26.71694","128.21861","沖縄県/沖縄島","503","標高点","　"
"tH3f45","1144","八重岳","ヤエダケ","山地","26.63556","127.92833","沖縄県/沖縄島","453","八重岳","Ｈ19三角点標高改訂　"
"bD27M8","1145","恩納岳","オンナダケ","山地","26.47944","127.87472","沖縄県/沖縄島","363","恩納岳","　"
"Tz10ub","1146","於茂登岳","オモトダケ","山地","24.42722","124.18333","沖縄県/八重山列島/石垣島","526","於茂登岳","　"
"BuZTce","1147","古見岳","コミダケ","山地","24.35917","123.89111","沖縄県/八重山列島/西表島","469","高那岳","　"
"jqYLUh","1148","宇良部岳","ウラブダケ","山地","24.45278","123.00556","沖縄県/八重山列島/与那国島","231","宇良部岳","　"
